City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Bambous Virieux,MU,2022-04-03 18:01:30,-20.3428,57.7575,78.22,78,56,13.76
283,Punta Cardon,VE,2022-04-03 18:01:31,11.6581,-70.215,83.16,67,50,26.62
284,Tabuk,PH,2022-04-03 18:01:32,17.4189,121.4443,71.94,95,98,3.8
285,Saint-Augustin,CA,2022-04-03 18:01:32,51.226,-58.6502,36.09,99,98,18.19
286,Nogliki,RU,2022-04-03 18:01:32,51.8333,143.1667,36.23,74,100,14.45
287,Lhokseumawe,ID,2022-04-03 18:01:33,5.1801,97.1507,77.23,83,100,3.02
288,Dingle,PH,2022-04-03 18:01:33,10.9995,122.6711,75.81,87,71,7.07
289,Nioro,GM,2022-04-03 18:01:34,13.35,-15.75,95.68,18,76,10.56
290,Pacific Grove,US,2022-04-03 18:01:35,36.6177,-121.9166,61.34,82,72,7.0
291,Virginia Beach,US,2022-04-03 18:01:35,36.8529,-75.978,71.06,36,13,14.03
292,Rafai,CF,2022-04-03 18:01:36,4.95,23.9167,78.37,55,81,2.59
293,Waw,SS,2022-04-03 18:01:37,7.7029,27.9953,83.86,47,91,2.8
294,Ilulissat,GL,2022-04-03 18:01:37,69.2167,-51.1,30.22,80,75,4.61
295,Puerto Carreno,CO,2022-04-03 18:01:38,6.189,-67.4859,91.11,49,87,9.37
296,Smithers,CA,2022-04-03 18:01:38,54.7804,-127.1743,40.96,41,80,5.99
297,Qaqortoq,GL,2022-04-03 18:01:39,60.7167,-46.0333,42.26,68,99,2.3
298,Zyryanka,RU,2022-04-03 18:01:39,65.75,150.85,-21.5,100,44,2.35
299,Wahpeton,US,2022-04-03 18:01:39,46.2652,-96.6059,34.93,80,20,10.36
300,Kruisfontein,ZA,2022-04-03 18:01:40,-34.0033,24.7314,62.89,83,89,2.06
301,Krasnoselkup,RU,2022-04-03 18:01:40,65.7,82.4667,-1.41,100,69,5.55
302,Victoria,HK,2022-04-03 17:58:24,22.2855,114.1577,65.32,71,0,11.01
303,Chifeng,CN,2022-04-03 18:01:41,42.2683,118.9636,52.39,25,34,19.8
304,Zenzeli,RU,2022-04-03 18:01:41,45.9241,47.0474,63.95,46,90,8.52
305,Menongue,AO,2022-04-03 18:01:42,-14.6585,17.691,64.09,95,62,5.26
306,Quzhou,CN,2022-04-03 18:01:42,28.9594,118.8686,47.97,79,7,5.73
307,Samfya,ZM,2022-04-03 18:01:43,-11.3649,29.5565,68.2,83,24,2.8
308,San Martin,AR,2022-04-03 18:01:43,-33.081,-68.4681,66.56,28,36,13.2
309,Makakilo City,US,2022-04-03 18:01:43,21.3469,-158.0858,76.19,64,20,13.8
310,Port Macquarie,AU,2022-04-03 17:58:58,-31.4333,152.9167,62.89,79,99,13.67
311,Brigantine,US,2022-04-03 18:01:44,39.4101,-74.3646,58.03,77,100,4.61
312,Yakima,US,2022-04-03 18:00:07,46.4665,-120.6678,51.69,55,88,1.99
313,Sisimiut,GL,2022-04-03 18:01:45,66.9395,-53.6735,35.02,88,56,0.76
314,Carauari,BR,2022-04-03 18:01:43,-4.8828,-66.8958,83.93,65,91,0.83
315,Batagay,RU,2022-04-03 18:01:45,67.6333,134.6333,-12.24,100,78,1.57
316,Santa Cruz,BO,2022-04-03 18:01:45,-17.8,-63.1667,83.89,48,1,16.71
317,Flin Flon,CA,2022-04-03 18:00:26,54.7682,-101.865,34.03,74,100,7.34
318,Mmabatho,ZA,2022-04-03 18:01:08,-25.85,25.6333,66.2,69,89,5.59
319,Faya,SA,2022-04-03 18:02:46,18.3851,42.4509,66.4,19,5,4.94
320,Linkoping,SE,2022-04-03 18:02:46,58.4109,15.6216,42.78,45,40,10.36
321,Usinsk,RU,2022-04-03 18:02:47,65.9939,57.5281,18.95,86,100,10.85
322,Sao Francisco,BR,2022-04-03 18:02:47,-15.9486,-44.8644,94.71,24,2,8.01
323,Kawalu,ID,2022-04-03 18:02:48,-7.3817,108.2082,72.07,97,100,1.99
324,Saldanha,ZA,2022-04-03 18:02:48,-33.0117,17.9442,62.6,78,0,5.17
325,Ondjiva,AO,2022-04-03 18:02:48,-17.0667,15.7333,69.17,84,100,6.96
326,Bathsheba,BB,2022-04-03 18:02:49,13.2167,-59.5167,80.62,65,71,15.41
327,Bull Savanna,JM,2022-04-03 18:02:50,17.8868,-77.5902,83.62,58,4,15.52
328,Ginda,IN,2022-04-03 18:02:50,30.6945,78.4932,55.44,24,13,8.61
329,Honningsvag,NO,2022-04-03 18:02:50,70.9821,25.9704,28.15,64,40,17.27
330,Merauke,ID,2022-04-03 18:02:51,-8.4667,140.3333,77.7,83,83,6.98
331,Rivadavia,AR,2022-04-03 18:02:51,-33.1905,-68.4608,66.25,27,28,13.38
332,Brazzaville,CG,2022-04-03 18:00:10,-4.2658,15.2832,80.33,71,99,2.17
333,Gwadar,PK,2022-04-03 18:02:52,25.1216,62.3254,78.28,67,10,5.01
334,Corinto,GR,2022-04-03 18:02:52,37.9407,22.9573,59.41,65,44,3.0
335,Goldap,PL,2022-04-03 18:02:52,54.3063,22.3036,29.3,66,45,4.12
336,Sembe,CG,2022-04-03 17:59:11,1.6481,14.5806,72.37,92,91,2.68
337,Dunedin,NZ,2022-04-03 18:01:30,-45.8742,170.5036,49.6,90,57,3.83
338,Cayenne,GF,2022-04-03 18:00:05,4.9333,-52.3333,84.09,1,100,10.36
339,Batticaloa,LK,2022-04-03 18:02:53,7.7102,81.6924,80.08,79,4,5.41
340,Goundam,ML,2022-04-03 18:02:54,16.4145,-3.6708,97.14,8,77,4.07
341,Moyale,KE,2022-04-03 18:02:54,3.5167,39.0584,75.83,38,97,9.33
342,Batemans Bay,AU,2022-04-03 18:02:54,-35.7167,150.1833,63.1,63,49,7.25
343,Hidalgo,MX,2022-04-03 18:01:17,20.5,-99.0,77.81,32,95,4.34
344,Catamarca,AR,2022-04-03 18:00:49,-28.4696,-65.7852,84.58,33,0,10.0
345,Puerto Colombia,CO,2022-04-03 18:02:55,10.9878,-74.9547,81.88,74,66,21.41
346,Yushu,CN,2022-04-03 18:02:55,44.8,126.5333,48.76,34,0,22.68
347,Khawhai,IN,2022-04-03 18:02:56,23.3667,93.1167,57.87,90,57,2.73
348,Cody,US,2022-04-03 18:02:56,44.5263,-109.0565,49.59,13,0,8.05
349,Karratha,AU,2022-04-03 18:02:56,-20.7377,116.8463,81.66,71,0,11.21
350,Komsomolskiy,UZ,2022-04-03 18:02:57,40.4272,71.7189,64.31,36,21,4.32
351,Sao Filipe,CV,2022-04-03 18:02:57,14.8961,-24.4956,71.15,77,23,12.48
352,Shache,CN,2022-04-03 18:02:58,38.4167,77.2406,63.37,16,96,5.39
353,Balykshi,KZ,2022-04-03 18:02:58,47.0667,51.8667,55.4,58,0,0.0
354,Shenjiamen,CN,2022-04-03 18:02:59,29.9576,122.298,50.43,63,1,6.2
355,Taganak,PH,2022-04-03 18:02:59,6.0833,118.3,82.04,76,69,5.75
356,Belmonte,BR,2022-04-03 18:03:00,-15.8631,-38.8828,83.66,63,5,8.12
357,Severnyy-Kospashskiy,RU,2022-04-03 18:03:00,59.0925,57.8008,39.6,98,100,12.71
358,Constitucion,CL,2022-04-03 18:03:00,-35.3333,-72.4167,62.91,42,1,19.71
359,Srednekolymsk,RU,2022-04-03 18:03:01,67.45,153.6833,-20.88,100,78,2.35
360,Vostok,RU,2022-04-03 18:03:01,46.4856,135.8833,28.2,82,0,7.05
361,Pafos,CY,2022-04-03 18:02:01,34.7667,32.4167,62.38,48,96,6.91
362,Samarai,PG,2022-04-03 18:03:03,-10.6167,150.6667,80.71,76,96,9.4
363,Svetlaya,RU,2022-04-03 18:03:03,46.5389,138.3297,36.07,79,0,8.05
364,Sambava,MG,2022-04-03 18:03:04,-14.2667,50.1667,78.37,89,72,14.85
365,Geraldton,AU,2022-04-03 18:03:04,-28.7667,114.6,72.01,88,75,17.27
366,Bayshore Gardens,US,2022-04-03 18:03:04,27.4253,-82.5904,78.15,64,100,5.75
367,Sindor,RU,2022-04-03 18:03:05,62.8629,51.8905,23.41,95,100,9.62
368,Shiliguri,IN,2022-04-03 18:04:05,26.7,88.4333,75.49,75,50,4.7
369,Mbandaka,CD,2022-04-03 18:04:05,0.0487,18.2603,72.79,88,98,3.06
370,Salto,UY,2022-04-03 17:59:38,-31.3833,-57.9667,66.36,94,100,8.05
371,Aykhal,RU,2022-04-03 18:04:06,66.0,111.5,4.66,98,100,7.99
372,Lagoa,PT,2022-04-03 18:04:06,39.05,-27.9833,59.13,80,4,18.05
373,Port Hardy,CA,2022-04-03 18:04:07,50.6996,-127.4199,40.41,87,78,2.1
374,Omboue,GA,2022-04-03 18:04:08,-1.5746,9.2618,78.48,85,71,5.3
375,Oranjestad,AW,2022-04-03 18:04:08,12.524,-70.027,78.37,86,87,23.0
376,Naryan-Mar,RU,2022-04-03 18:04:08,67.6713,53.087,10.42,94,72,9.48
377,Kizukuri,JP,2022-04-03 18:04:09,40.8061,140.3861,37.9,71,0,3.2
378,Yarim,YE,2022-04-03 18:04:09,14.298,44.3779,60.28,32,48,2.62
379,Ribas Do Rio Pardo,BR,2022-04-03 18:04:11,-20.4431,-53.7592,89.64,46,10,7.16
380,Oga,IT,2022-04-03 18:04:13,46.4631,10.347,30.96,96,100,0.96
381,Itarema,BR,2022-04-03 18:04:13,-2.9248,-39.9167,82.44,78,37,12.24
382,Benguela,AO,2022-04-03 18:00:33,-12.5763,13.4055,77.34,82,87,5.48
383,Yatou,CN,2022-04-03 18:04:14,37.15,122.3833,43.41,79,0,8.08
384,Ulaangom,MN,2022-04-03 18:04:14,49.9811,92.0667,19.92,89,100,3.2
385,Kayakent,RU,2022-04-03 18:04:15,42.3874,47.903,61.09,46,100,4.0
386,Huarmey,PE,2022-04-03 18:04:16,-10.0681,-78.1522,75.34,72,53,11.61
387,Parana,AR,2022-04-03 18:01:52,-31.732,-60.5238,76.51,63,96,2.68
388,Skoghall,SE,2022-04-03 18:04:16,59.3232,13.4655,39.76,65,40,9.22
389,Klamath Falls,US,2022-04-03 18:00:01,42.2249,-121.7817,48.87,46,89,4.0
390,Hellendoorn,NL,2022-04-03 18:04:17,52.3902,6.448,43.09,69,85,8.1
391,Pueblo,US,2022-04-03 18:02:02,38.2545,-104.6091,62.78,28,100,5.99
392,Williams Lake,CA,2022-04-03 18:04:17,52.1415,-122.1445,48.06,45,57,8.01
393,Abha,SA,2022-04-03 18:02:57,18.2164,42.5053,66.34,23,6,2.28
394,Horki,BY,2022-04-03 18:04:18,54.2861,30.9842,28.53,82,100,7.29
395,Kyra,RU,2022-04-03 18:04:18,49.5776,111.9753,28.26,73,72,2.21
396,Mabaruma,GY,2022-04-03 18:04:19,8.2,-59.7833,84.42,60,90,7.96
397,Pangai,TO,2022-04-03 18:04:19,-19.8,-174.35,81.41,72,7,8.86
398,San Blas,MX,2022-04-03 18:04:20,21.5167,-105.2667,94.89,60,67,7.49
399,Cariati,IT,2022-04-03 18:04:20,39.4922,16.9594,52.97,60,97,5.55
400,Sungaipenuh,ID,2022-04-03 18:04:21,-2.0833,101.3833,62.44,90,74,1.97
401,Hamilton,US,2022-04-03 18:04:01,39.1834,-84.5333,54.64,55,40,6.91
402,Mount Gambier,AU,2022-04-03 18:00:32,-37.8333,140.7667,46.31,100,25,2.3
403,Roswell,US,2022-04-03 18:04:21,34.0232,-84.3616,68.97,28,0,14.97
404,Mehamn,NO,2022-04-03 18:03:23,71.0357,27.8492,26.55,54,40,16.11
405,Richmond,US,2022-04-03 18:02:42,37.5538,-77.4603,67.87,19,20,23.02
406,Sacosu Turcesc,RO,2022-04-03 18:04:22,45.6519,21.4289,37.9,92,40,4.61
407,San Pedro De Macoris,DO,2022-04-03 18:00:19,18.4616,-69.2972,82.94,64,22,15.1
408,Eyrarbakki,IS,2022-04-03 18:04:23,63.863,-21.1481,39.2,83,100,14.34
409,Bilibino,RU,2022-04-03 18:04:23,68.0546,166.4372,-12.42,97,89,5.37
410,Bollnas,SE,2022-04-03 18:04:24,61.3482,16.3946,34.74,81,100,4.7
411,Cananeia,BR,2022-04-03 18:04:24,-25.0147,-47.9267,74.64,84,97,3.4
412,Lukulu,ZM,2022-04-03 18:04:25,-14.3707,23.242,71.06,80,94,4.45
413,Aksu,CN,2022-04-03 18:05:25,41.1231,80.2644,60.26,27,0,4.29
414,Adrar,MR,2022-04-03 18:05:25,20.5022,-10.0711,91.96,9,0,14.5
415,Denpasar,ID,2022-04-03 18:05:26,-8.65,115.2167,77.09,87,64,3.09
416,Kununurra,AU,2022-04-03 18:05:26,-15.7667,128.7333,66.18,94,11,4.61
417,Baraki Barak,AF,2022-04-03 18:05:27,33.9675,68.9486,60.22,17,0,2.04
418,Pontian Kecil,MY,2022-04-03 18:05:27,1.4801,103.3899,77.59,87,84,4.34
419,Aleksandrov Gay,RU,2022-04-03 18:05:27,50.147,48.5704,55.98,60,100,10.29
420,Serov,RU,2022-04-03 18:05:28,59.6033,60.5787,36.66,99,100,10.2
421,Tual,ID,2022-04-03 18:05:28,-5.6667,132.75,81.9,67,30,4.61
422,Kenai,US,2022-04-03 18:01:05,60.5544,-151.2583,34.14,71,100,8.25
423,Olavarria,AR,2022-04-03 18:05:29,-36.8927,-60.3225,62.02,69,64,15.48
424,Boa Vista,BR,2022-04-03 18:05:29,2.8197,-60.6733,82.38,69,100,8.05
425,Davila,PH,2022-04-03 18:05:29,18.4726,120.5763,76.69,85,89,30.65
426,Diapaga,BF,2022-04-03 18:05:30,12.0708,1.7889,99.45,18,96,4.29
427,San Carlos,VE,2022-04-03 18:05:30,9.6612,-68.5827,93.15,35,81,6.33
428,Nelson Bay,AU,2022-04-03 18:05:31,-32.7167,152.15,64.0,91,100,6.4
429,Garmsar,IR,2022-04-03 18:05:31,35.2182,52.3409,75.67,16,0,3.2
430,Sur,OM,2022-04-03 18:05:31,22.5667,59.5289,82.56,50,3,7.27
431,Shu,KZ,2022-04-03 18:05:32,43.5983,73.7614,54.99,53,1,5.01
432,Marzuq,YE,2022-04-03 18:05:32,14.4,46.4667,72.03,33,1,6.62
433,Turukhansk,RU,2022-04-03 18:05:33,65.8167,87.9833,-3.55,100,22,3.56
434,Sabang,ID,2022-04-03 18:05:33,5.8933,95.3214,80.4,78,100,10.76
435,Vestmanna,FO,2022-04-03 18:05:33,62.1564,-7.1664,45.52,93,100,20.71
436,Luderitz,NA,2022-04-03 18:03:40,-26.6481,15.1594,61.39,89,0,7.58
437,Manzhouli,CN,2022-04-03 18:05:34,49.6,117.4333,35.01,37,56,16.24
438,Lyambir,RU,2022-04-03 18:03:23,54.2817,45.1249,31.75,93,100,9.98
439,Ouesso,CG,2022-04-03 18:05:35,1.6136,16.0517,74.77,84,81,2.93
440,Alofi,NU,2022-04-03 18:05:35,-19.0595,-169.9187,80.04,72,82,10.67
441,Eufaula,US,2022-04-03 18:05:36,31.8913,-85.1455,73.85,36,0,7.36
442,Tutoia,BR,2022-04-03 18:05:36,-2.7619,-42.2744,82.22,82,74,7.92
443,Tuljapur,IN,2022-04-03 18:05:36,18.0,76.0833,93.94,17,91,5.3
444,San Juan De La Maguana,DO,2022-04-03 18:05:37,18.8059,-71.2299,87.55,42,8,11.9
445,Sulangan,PH,2022-04-03 18:05:37,11.1373,123.7228,80.74,82,61,20.15
446,Salekhard,RU,2022-04-03 18:05:37,66.53,66.6019,9.27,91,82,7.96
447,Lentekhi,GE,2022-04-03 18:05:38,42.7856,42.7261,50.09,92,98,4.85
448,Balikpapan,ID,2022-04-03 18:03:02,-1.2675,116.8289,74.39,100,20,2.3
449,Sheregesh,RU,2022-04-03 18:05:38,52.9209,87.9869,36.68,98,100,6.04
450,Kamir,PK,2022-04-03 18:05:39,30.4333,73.05,77.77,8,36,7.29
451,Gigmoto,PH,2022-04-03 18:05:39,13.7796,124.39,78.37,85,40,11.86
452,Bucerias,MX,2022-04-03 18:05:39,20.75,-105.3333,76.98,61,40,10.36
453,Douentza,ML,2022-04-03 18:05:40,14.9951,-2.9517,99.1,6,15,6.51
454,Sorland,NO,2022-04-03 18:05:40,67.667,12.6934,33.66,63,90,17.6
455,Ulladulla,AU,2022-04-03 18:05:41,-35.35,150.4667,61.14,64,16,8.08
456,Helena,US,2022-04-03 18:02:19,46.5927,-112.0361,49.35,29,0,11.5
457,Huanuco,PE,2022-04-03 18:05:41,-9.9329,-76.2415,75.9,60,73,7.76
458,Ahipara,NZ,2022-04-03 18:01:37,-35.1667,173.1667,61.86,92,7,2.59
459,Chiang Klang,TH,2022-04-03 18:05:42,19.2938,100.8617,68.77,71,50,1.41
460,Walvis Bay,NA,2022-04-03 18:06:43,-22.9575,14.5053,59.09,77,12,12.24
461,Solnechnyy,RU,2022-04-03 18:06:43,50.7214,136.6319,34.36,82,100,7.83
462,Fukue,JP,2022-04-03 18:03:14,32.6881,128.8419,55.44,56,0,17.78
463,Maldonado,UY,2022-04-03 18:02:00,-34.6667,-54.9167,74.23,51,94,13.4
464,Agbor,NG,2022-04-03 18:06:44,6.2518,6.1934,84.33,64,100,8.32
465,Cassilandia,BR,2022-04-03 18:06:44,-19.1133,-51.7342,87.64,50,3,4.76
466,Tagusao,PH,2022-04-03 18:06:45,9.1924,117.8141,79.29,81,100,1.99
467,Hudesti,RO,2022-04-03 18:06:45,48.15,26.5,33.6,80,100,14.76
468,Roros,NO,2022-04-03 18:05:14,62.5747,11.3842,26.44,74,100,8.05
469,North Bend,US,2022-04-03 18:06:45,43.4065,-124.2243,54.25,82,100,6.91
470,Burns Lake,CA,2022-04-03 18:06:46,54.2331,-125.7533,36.34,69,83,4.88
471,Kikwit,CD,2022-04-03 18:06:46,-5.041,18.8162,74.75,85,78,4.09
472,Tchaourou,BJ,2022-04-03 18:06:47,8.8865,2.5975,92.89,29,64,3.49
473,Kantunilkin,MX,2022-04-03 18:06:47,21.0917,-87.45,96.42,31,18,7.02
474,Panaba,MX,2022-04-03 18:06:47,21.2833,-88.2667,97.97,27,6,8.34
475,Glenwood Springs,US,2022-04-03 18:02:44,39.5505,-107.3248,45.52,89,100,5.75
476,Turayf,SA,2022-04-03 18:06:48,31.6725,38.6637,74.79,12,74,10.56
477,Sosua,DO,2022-04-03 18:06:48,19.7667,-70.5167,89.58,66,20,13.8
478,Severnoye,RU,2022-04-03 18:06:49,56.3491,78.3619,32.76,98,100,8.39
479,Chirongui,YT,2022-04-03 18:06:49,-12.9319,45.1483,82.33,75,8,10.25
480,Copiapo,CL,2022-04-03 18:06:49,-27.3667,-70.3333,80.02,32,0,9.31
481,Broken Hill,AU,2022-04-03 18:06:50,-31.95,141.4333,59.18,60,0,4.79
482,Puerto Quijarro,BO,2022-04-03 18:06:50,-17.7833,-57.7667,93.11,42,22,7.02
483,Baoying,CN,2022-04-03 18:06:50,33.2292,119.3092,42.01,76,3,7.52
484,Hilton Head Island,US,2022-04-03 18:04:58,32.2163,-80.7526,75.99,42,0,13.8
485,Esna,EG,2022-04-03 18:05:47,25.2934,32.554,91.35,8,100,8.21
486,Cockburn Town,TC,2022-04-03 18:06:51,21.4612,-71.1419,82.36,69,40,17.27
487,Los Llanos De Aridane,ES,2022-04-03 18:06:51,28.6585,-17.9182,65.95,82,20,14.97
488,Port Lincoln,AU,2022-04-03 18:06:52,-34.7333,135.8667,59.85,82,18,1.36
489,Conceicao Da Barra,BR,2022-04-03 18:06:52,-18.5933,-39.7322,84.13,60,2,7.31
490,Skelleftea,SE,2022-04-03 18:06:53,64.7507,20.9528,30.56,59,0,5.75
491,Whitehorse,CA,2022-04-03 18:01:55,60.7161,-135.0538,34.11,72,88,8.01
492,Buritizeiro,BR,2022-04-03 18:06:55,-17.3511,-44.9622,93.94,24,0,8.79
493,Lorengau,PG,2022-04-03 18:03:42,-2.0226,147.2712,79.75,78,95,1.12
494,Preobrazheniye,RU,2022-04-03 18:06:56,42.9019,133.9064,37.04,86,1,7.67
495,Sal Rei,CV,2022-04-03 18:05:20,16.1833,-22.9167,73.6,64,40,10.36
496,Upata,VE,2022-04-03 18:06:56,8.0086,-62.3989,85.28,50,88,6.85
497,Umm Lajj,SA,2022-04-03 18:06:57,25.0213,37.2685,81.63,42,100,7.78
498,Pucallpa,PE,2022-04-03 18:06:58,-8.3791,-74.5539,82.44,61,75,5.75
499,Boende,CD,2022-04-03 18:06:58,-0.2167,20.8667,75.02,78,95,1.61
500,Griffith,US,2022-04-03 18:06:59,41.5284,-87.4237,50.09,72,75,1.01
501,Ottawa,CA,2022-04-03 18:03:05,45.4112,-75.6981,45.66,55,100,5.01
502,Kendari,ID,2022-04-03 18:06:59,-3.945,122.4989,74.48,94,79,3.8
503,Morondava,MG,2022-04-03 18:07:00,-20.2833,44.2833,81.46,69,2,12.03
504,Matagami,CA,2022-04-03 18:02:34,49.7502,-77.6328,35.74,89,100,4.5
505,Thunder Bay,CA,2022-04-03 18:07:00,48.4001,-89.3168,35.15,89,100,3.11
506,Yulara,AU,2022-04-03 18:07:02,-25.2406,130.9889,61.63,31,0,8.46
507,Alwar,IN,2022-04-03 18:06:01,27.5667,76.6,82.18,5,1,4.88
508,Manchester,GB,2022-04-03 18:05:38,53.4809,-2.2374,47.37,64,93,12.66
509,Kembe,CF,2022-04-03 18:08:03,4.6228,21.8865,77.0,57,82,2.59
510,Yeniseysk,RU,2022-04-03 18:08:03,58.4497,92.1703,11.66,97,57,1.43
511,Richards Bay,ZA,2022-04-03 18:05:45,-28.783,32.0377,74.03,93,98,7.29
512,Kosovska Mitrovica,XK,2022-04-03 18:08:04,42.8833,20.8667,35.94,95,100,3.74
513,Baykit,RU,2022-04-03 18:08:05,61.67,96.37,1.54,100,66,3.18
514,Libreville,GA,2022-04-03 18:08:05,0.3925,9.4537,79.86,79,79,9.82
515,Taoudenni,ML,2022-04-03 18:08:05,22.6783,-3.9836,98.76,7,0,17.18
516,Hokitika,NZ,2022-04-03 18:08:06,-42.7167,170.9667,52.97,85,23,4.14
517,Shimoda,JP,2022-04-03 18:08:06,34.6667,138.95,49.1,92,100,18.86
518,Bisira,PA,2022-04-03 18:08:07,8.5196,-81.7115,75.81,47,42,4.38
519,Nemuro,JP,2022-04-03 18:08:07,43.3236,145.575,35.33,83,0,14.9
520,Bareli,IN,2022-04-03 18:08:08,28.35,79.4167,78.53,6,3,6.26
521,Pedernales,DO,2022-04-03 18:08:08,18.0384,-71.744,83.95,61,8,6.13
522,Katsina,NG,2022-04-03 18:08:08,12.9894,7.6006,88.95,8,66,1.95
523,Aloleng,PH,2022-04-03 18:08:09,16.1307,119.7824,79.0,70,87,8.61
524,Karacabey,TR,2022-04-03 18:04:33,40.2152,28.4038,53.98,54,65,3.38
525,Anadyr,RU,2022-04-03 18:08:09,64.75,177.4833,-20.45,97,76,7.36
526,Altamira,BR,2022-04-03 18:08:10,-3.2033,-52.2064,83.79,82,94,2.77
527,Sao Joao Da Barra,BR,2022-04-03 18:08:10,-21.6403,-41.0511,78.89,77,21,11.9
528,Bundaberg,AU,2022-04-03 18:08:10,-24.85,152.35,67.21,97,2,8.05
529,Rabo De Peixe,PT,2022-04-03 18:08:11,37.8,-25.5833,62.11,67,20,14.97
530,Aksarka,RU,2022-04-03 18:08:11,66.5606,67.7975,7.63,90,86,7.31
531,Itaituba,BR,2022-04-03 18:08:11,-4.2761,-55.9836,81.27,79,100,2.64
532,Gamba,GA,2022-04-03 18:08:12,-2.65,10.0,78.4,91,99,5.35
533,Chuguyevka,RU,2022-04-03 18:08:12,44.1653,133.8633,32.31,70,0,5.3
534,Maraa,BR,2022-04-03 18:08:13,-1.8333,-65.3667,82.08,86,94,2.59
535,Chengde,CN,2022-04-03 18:07:59,40.9725,117.9361,44.51,43,0,1.95
536,Chai Badan,TH,2022-04-03 18:08:13,15.2,101.1333,73.26,56,96,13.24
537,Sechura,PE,2022-04-03 18:08:13,-5.5569,-80.8222,83.05,55,75,8.63
538,Ushtobe,KZ,2022-04-03 18:08:14,45.2514,77.9838,55.67,39,11,9.4
539,Poya,NC,2022-04-03 18:08:14,-21.35,165.15,78.46,90,100,5.28
540,Sao Miguel Do Araguaia,BR,2022-04-03 18:08:15,-13.275,-50.1628,87.17,44,43,6.33
541,Yemelyanovo,RU,2022-04-03 18:08:15,56.1681,92.6767,27.41,93,0,0.0
542,Genhe,CN,2022-04-03 18:08:16,50.7833,121.5167,31.12,75,31,10.49
543,Lata,PT,2022-04-03 18:08:16,40.1629,-8.3327,57.92,31,14,8.25
544,Laguna,US,2022-04-03 18:08:16,38.421,-121.4238,75.02,33,0,8.05
545,Iranshahr,IR,2022-04-03 18:08:17,27.2025,60.6848,83.26,14,7,0.38
546,Sturgeon Bay,US,2022-04-03 18:05:11,44.8342,-87.377,42.76,70,100,8.05
547,Tukrah,LY,2022-04-03 18:08:17,32.5341,20.5791,61.99,68,1,21.52
548,Palmer,US,2022-04-03 18:08:18,42.1584,-72.3287,53.47,39,100,12.66
549,Shestakovo,RU,2022-04-03 18:08:18,56.4915,103.96,9.19,97,39,2.19
550,Santa Maria,BR,2022-04-03 18:04:25,-29.6842,-53.8069,63.7,94,100,8.05
551,Arys,KZ,2022-04-03 18:08:19,42.4252,68.795,61.14,43,100,6.51
552,Manadhoo,MV,2022-04-03 18:08:19,5.7667,73.3833,83.41,68,9,3.49
553,Acayucan,MX,2022-04-03 18:09:19,17.95,-94.9167,77.74,42,36,4.36
554,Inhambane,MZ,2022-04-03 18:09:20,-23.865,35.3833,77.83,71,7,11.68
555,Rajsamand,IN,2022-04-03 18:09:20,25.0667,73.8833,82.67,11,0,7.94
556,Yumen,CN,2022-04-03 18:09:21,40.2833,97.2,46.72,23,4,14.09
557,Angoram,PG,2022-04-03 18:09:21,-4.0625,144.0661,74.26,98,100,1.88
558,Kenora,CA,2022-04-03 18:09:22,49.8167,-94.4337,33.78,64,97,2.86
559,Thinadhoo,MV,2022-04-03 18:09:22,0.5333,72.9333,83.28,66,37,2.84
560,Antalaha,MG,2022-04-03 18:09:22,-14.9003,50.2788,76.46,85,52,9.1
561,Piacabucu,BR,2022-04-03 18:09:23,-10.4056,-36.4344,83.52,66,66,10.78
562,Camalu,MX,2022-04-03 18:09:23,30.85,-116.0667,63.88,65,99,5.84
